"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000260871",1.13030155841755,-0.630595855932933,5.60497155874131,2.73803368734357,0.840934567323557,NA,NA
"ENSG00000260884",3.54921724414545,-3.79070029599279,5.49981072689856,3.18796083471152,NA,NA,NA
"ENSG00000260886",1.33430537565814,0.50508739822734,5.64882577564642,4.36973874812255,0.626773658533835,NA,"TAT-AS1"
"ENSG00000260895",4.32028205822081,-4.0631312815523,5.64882577564254,4.8373288359245,NA,NA,NA
"ENSG00000260913",0.588841669206748,0.505051388814203,5.64882577559623,1.96675870828537,0.92273025342791,NA,"LINC01254"
"ENSG00000260924",2.4455382367137,-2.10315178687756,5.42305646749376,3.43043331281154,0.753201058319257,NA,NA
"ENSG00000260927",13.0391833683093,-21.5913580918231,5.64882577536772,3.03383609704601,NA,NA,NA
"ENSG00000260928",0.611248112004256,0.505131558545229,4.02869610612997,1.72577038795577,0.943114457815093,NA,NA
"ENSG00000260941",2.00506000538466,0.50505035599105,5.64882577563295,4.52431810518298,NA,NA,"LINC00622"
"ENSG00000260942",104.611573473583,2.03132394038834,3.01717821734746,7.30772470909974,NA,NA,"CAPN10-AS1"
"ENSG00000260948",10.7914254412136,-17.5116242478491,4.88026892250569,3.65084650387696,NA,NA,NA
"ENSG00000260953",2.28050328229385,-6.37363292141919,5.52764642818702,5.18651828382032,NA,NA,NA
"ENSG00000260955",0.837367608222788,0.505056594685235,5.64882577559071,2.84688016219874,0.827805070866328,NA,NA
"ENSG00000260969",1.27561329058945,0.505030140073621,5.64882577556925,3.34946917487258,0.763877373189734,NA,NA
"ENSG00000260979",6.51966501527983,-13.1279710332816,5.64882577547176,3.66871740598228,NA,NA,NA
"ENSG00000260988",1.71883707670484,-5.90135392790366,5.52878621114898,4.1311062492526,0.658939364600297,NA,NA
"ENSG00000260996",1.92322830484169,0.505045000727961,5.64882577560769,4.33787197023936,0.631054581963524,NA,NA
"ENSG00000261003",2.10877351466458,-6.21687927772832,5.52798423189999,4.58420057146418,0.598134780222952,NA,NA
"ENSG00000261019",0.417875278788513,-2.9952587855546,5.55522551987209,0.807460699603851,0.99187213180379,NA,NA
"ENSG00000261020",0.350978509632112,-0.456589612984834,5.64882577564793,0.987835250250242,0.986069261018309,NA,NA
"ENSG00000261033",3.32981475425284,0.504987886969204,5.64882577555657,4.72755378017628,0.579200573459719,NA,NA
"ENSG00000261049",2.32205693854248,0.505002219018224,5.64882577557023,3.98947663926022,0.67810059489932,NA,NA
"ENSG00000261051",13.7397744029872,-15.9850322926835,5.60501776158589,6.21667877469376,NA,NA,NA
"ENSG00000261052",1.39436159432322,-3.00369721501183,2.76440925667842,5.99188406445394,0.424099850170599,NA,"SULT1A3"
"ENSG00000261072",19.3308422460934,-29.8307672760751,5.64882577527705,2.3964482365627,NA,NA,NA
"ENSG00000261080",15.1773806757788,-3.10011920359564,4.07902031244097,6.74978836962921,NA,NA,NA
"ENSG00000261083",0.345448710512732,-0.456564606459028,5.64882577566837,1.40843143720129,0.965343510395964,NA,"LOC101927087"
"ENSG00000261102",5.41601430047915,-7.66897378546334,5.64882577555855,4.34778671100634,NA,NA,NA
"ENSG00000261105",1.57762267496411,-0.456702441534144,5.64882577549523,2.4668303276777,0.872161253942888,NA,"LMO7-AS1"
"ENSG00000261120",1.8208623119445,6.55526042901138,5.52984447971472,4.90113463309615,0.556554579027909,NA,NA
"ENSG00000261122",0.220521810362594,-2.05631886549168,5.58303870468804,0.612823332674463,0.996182864913477,NA,"FLJ26245"
"ENSG00000261124",6.34253721889767,-6.52131564083108,5.52736003668685,5.11722945314585,NA,NA,NA
"ENSG00000261136",12.7170687345473,4.34464033952033,5.41084452248282,4.30913667193822,NA,NA,NA
"ENSG00000261140",4.15175152655357,0.344745945032228,1.40678003801914,4.1683268425267,0.653909019603837,NA,NA
"ENSG00000261141",0.923749875455632,0.505095864960251,5.64882577564872,3.75137984530929,0.710278821115839,NA,NA
"ENSG00000261145",0.687449987679704,-4.17500456539645,5.53820165090219,2.48095873535536,0.870592570228265,NA,NA
"ENSG00000261147",10.4399815746992,-12.1724331498104,5.64882577546268,4.10337410257565,NA,NA,NA
"ENSG00000261156",1.28051648579936,0.505088345352773,5.64882577564664,4.30040837058899,0.636094135448526,NA,"LOC101927239"
"ENSG00000261158",7.44840363672299,-3.91228336129852,3.78682091547034,7.59001215573312,NA,NA,NA
"ENSG00000261170",1.52648507288762,-0.456589044857677,5.64882577564588,4.17389848646076,0.653156320252708,NA,NA
"ENSG00000261172",4.37032511610563,-0.465155394044176,2.50982486296548,7.01868477880495,0.319122698853205,NA,NA
"ENSG00000261174",4.99210213503473,7.19683176550396,5.52798232018876,4.8942240252349,NA,NA,NA
"ENSG00000261186",1.42481983271949,-5.64496878803565,5.52958005001774,3.99520215401072,0.677325733717368,NA,"LOC102723927"
"ENSG00000261200",0.832638024667979,3.20892839384848,5.57716707041698,1.56833606074117,0.954826695847258,NA,NA
"ENSG00000261205",1.33400391028529,0.505087137495348,5.64882577564656,4.35911573536541,0.628200115556299,NA,NA
"ENSG00000261208",4.30136320080695,1.01435499955631,5.43502219370488,4.27723219142995,NA,NA,NA
"ENSG00000261211",0.612713582940569,-1.80858983809777,5.59388432017178,2.45683291811713,0.87326712331094,NA,NA
"ENSG00000261215",3.08701646204762,0.504933911007914,5.6488257754803,3.68470606301362,0.719254961243421,NA,NA
"ENSG00000261217",0.431371967673429,-0.504573564000077,5.56147470632127,0.376511492292764,0.99903380171937,NA,NA
"ENSG00000261220",10.1517041966194,-4.12091106097377,2.94334733007348,5.35973981050705,NA,NA,NA
"ENSG00000261221",5.57951742955937,-1.07722460126081,3.07398075954088,4.92230839292188,0.553815666942288,NA,"ZNF865"
"ENSG00000261222",0.590549939009028,4.93104132569968,5.5406329705601,3.01398244201436,0.807089850483506,NA,NA
"ENSG00000261226",2.63263173100888,3.34664378404121,5.57241054948083,4.74504904417527,NA,NA,NA
"ENSG00000261229",1.04117133053262,0.505088336910878,5.64882577564665,3.89862611776523,0.690392904735758,NA,NA
"ENSG00000261231",1.1538297117971,0.505041363516187,5.6488257756056,3.0755371587859,0.799308174667754,NA,"LOC101927132"
"ENSG00000261232",4.14703531544141,0.504977456851479,5.64882577557984,4.5831010599954,0.598280720679989,NA,NA
"ENSG00000261235",1.19966793889036,0.505074930539468,5.64882577564734,3.80410900846762,0.703165666372053,NA,NA
"ENSG00000261239",0.249295285790322,0.505209841549678,5.64882577568837,0.562688825104487,0.996989916573179,NA,NA
"ENSG00000261247",0.337942176509479,0.505102111012149,5.64882577565807,1.62225515267082,0.950964098593327,NA,NA
"ENSG00000261248",1.93896472261039,-4.04817792969777,4.23008612035735,3.87074971096871,0.694162354472462,NA,NA
"ENSG00000261251",28.9256066246575,0.857991747121535,5.35740865633901,2.95907249183287,NA,NA,NA
"ENSG00000261260",0.714853079067192,0.505087243678104,5.64882577565164,2.96949737413852,0.812665389929532,NA,NA
"ENSG00000261269",1.18132464367335,1.38582691500266,5.61965419785376,2.55535509090408,0.862221836800118,NA,NA
"ENSG00000261270",1.98990974332866,0.505018133876057,5.64882577557142,4.08680185654304,0.664930886319876,NA,NA
"ENSG00000261291",2.06068455592128,-5.43050455431619,5.53036134824959,3.16917449630916,0.787333782041397,NA,NA
"ENSG00000261293",4.09261886812959,-0.45670541015707,5.64882577555793,4.31828797511425,0.633688125533395,NA,NA
"ENSG00000261295",0.398351363562017,0.505109637746359,5.64882577565499,2.30687850680352,0.889424106684857,NA,NA
"ENSG00000261302",5.93814651755378,7.17836496128352,5.52802478179395,2.82326046828094,NA,NA,"LOC105371286"
"ENSG00000261308",1.80859947642505,-0.456593994816375,5.64882577564498,4.42841071799005,0.618907184452052,NA,NA
"ENSG00000261315",0.761503671247647,-0.456626235312162,5.6488257756027,1.91646427783331,0.927218715698435,NA,NA
"ENSG00000261318",5.12921433948582,17.7525861340733,5.53744471942604,4.25668354141887,NA,NA,NA
"ENSG00000261329",4.48042827362313,0.579717397926351,5.40805549071648,2.69399210157498,0.846156416917191,NA,NA
"ENSG00000261333",1.33260319365456,0.50506732932518,5.6488257756455,3.89400066502692,0.691018463731336,NA,NA
"ENSG00000261334",0.648214004013286,0.505065163790486,5.64882577559607,2.45968965074516,0.872951476791021,NA,NA
"ENSG00000261336",0.650702378816045,0.505145982371871,3.8931249542029,2.82722575188212,0.830198470693748,NA,NA
"ENSG00000261341",11.5459892743812,3.14643264320401,3.8261510549704,6.48357781231853,NA,NA,"LOC105372440"
"ENSG00000261346",3.1836387538308,0.505008806391176,5.6488257755944,4.674561702218,NA,NA,NA
"ENSG00000261357",1.7946339687932,0.505015821685084,5.64882577556531,3.85099959937982,0.696831927169446,NA,NA
"ENSG00000261360",4.09056343436354,6.53055316838742,5.52736671175716,4.78115696903814,NA,NA,NA
"ENSG00000261362",0.463209247295592,-4.07849632008988,5.53913408002,2.55812685898268,0.861906466283591,NA,NA
"ENSG00000261367",0.199707222570632,-0.456538568295001,5.64882577568436,0.956511964551083,0.98720724369338,NA,NA
"ENSG00000261375",1.95065417956974,-4.12229016218231,3.78910526918133,3.23873380195144,0.778341657168236,NA,NA
"ENSG00000261386",3.86204406902572,4.08544544220858,5.53939756509785,3.50371306910323,0.743475622279665,NA,NA
"ENSG00000261394",0.493891286168867,-3.28113021596483,5.54975408432266,1.91994586116063,0.926911874346855,NA,NA
"ENSG00000261404",4.91082231557534,-3.32088195812282,4.18407717755662,4.50415039184713,0.608785685750097,NA,"LOC101928035"
"ENSG00000261408",4.39291419120743,1.4667118898022,5.64882577552906,4.1235369973983,0.659962735290235,NA,"CDK3"
"ENSG00000261416",0.588451895164258,-1.52541154779908,5.60875031420402,0.880318823581007,0.989745230946509,NA,NA
"ENSG00000261420",3.25702236275896,-0.456653790182377,4.663612680238,5.19640406942421,0.518881039163217,NA,NA
"ENSG00000261429",2.48227346913912,0.505068319270484,5.64882577564351,5.36733524208207,NA,NA,NA
"ENSG00000261430",6.64619345196981,-5.23016211525347,5.53120379086291,2.26804794887317,NA,NA,NA
"ENSG00000261431",5.60508450688819,-5.09074367280772,2.3467787517851,10.9791715358787,0.0890222982405744,NA,NA
"ENSG00000261433",0.278502869732113,0.505102683794251,5.64882577565752,1.30655407405468,0.971295073647925,NA,NA
"ENSG00000261434",1.65586427010206,6.15311593961835,5.53151076714986,2.9805756976463,0.811280812472768,NA,NA
"ENSG00000261437",0.22963847860261,0.505106294126695,5.64882577566322,1.05589107515958,0.983404529291376,NA,"LOC100288748"
"ENSG00000261438",6.79375130696464,-16.8462405285254,5.5652060959134,3.9718342587833,NA,NA,NA
"ENSG00000261442",1.43634384440503,-1.46930840080296,5.61205144739053,3.56917270548682,0.734744983488871,NA,NA
"ENSG00000261449",33.3306809861938,0.769845856331009,3.67506674135995,0.659700616216639,NA,NA,NA
"ENSG00000261457",1.00824652577012,-2.14339860081779,3.85563035915365,2.29631627867715,0.890530496740113,NA,NA
"ENSG00000261461",1.81631454637056,-0.133258204065282,4.40778359456338,1.57146357261897,0.954606948616302,NA,NA
"ENSG00000261462",0.885824908513541,5.51587716662834,5.53531404476094,3.68791347568138,0.718823693983876,NA,NA
"ENSG00000261468",2.4139118376591,0.505073471928249,5.64882577564418,5.3673037988275,0.497637638228535,NA,NA
"ENSG00000261476",3.26405722459964,0.505041859945048,5.64882577563385,5.3528016251854,NA,NA,NA
"ENSG00000261480",0.413519005158614,2.81155766728926,5.59370613333068,0.990905510539214,0.985954727126124,NA,NA
"ENSG00000261481",2.20356556868487,-4.78259062897866,5.52925544136685,3.02550117616423,0.805639425303779,NA,NA
"ENSG00000261487",2.46782784958994,0.505013191478357,5.64882577556688,4.44649592564738,0.616486769762431,NA,NA
"ENSG00000261488",0.46544296031904,0.505073047479558,5.64882577560261,1.92588443514276,0.926387155634768,NA,NA
"ENSG00000261499",3.51609812390935,-1.96003612015126,3.06756389735417,4.87693165634403,0.559691863546716,NA,NA
"ENSG00000261501",0.950044602067794,0.505080512745575,5.64882577564586,3.37676552619723,0.760286709393635,NA,NA
"ENSG00000261504",5.22600272448783,13.6346512449936,5.64882577564258,4.8601728928087,NA,NA,"LOC284648"
"ENSG00000261512",2.71414402768453,-0.776314802539075,5.41436696105696,3.01911340914913,0.806444100270473,NA,NA
"ENSG00000261517",0.376386094899536,-0.456594891426848,5.64882577564321,1.07078106838872,0.9827862059082,NA,"LINC00558"
"ENSG00000261522",0.254345415452279,0.505207675568928,5.64882577570596,0.31753070121492,0.999407607145326,NA,"LOC100133920"
"ENSG00000261523",0.686241149581124,0.505058021913786,5.64882577559402,2.48710485216229,0.869908037339145,NA,NA
"ENSG00000261524",0.263854103620613,2.16951770586305,5.63183414046236,0.627323724909942,0.995927296389377,NA,NA
"ENSG00000261528",0.892189899903314,-4.93431400482536,5.53268228696407,3.20749364168418,0.782389756245108,NA,NA
"ENSG00000261529",4.28932197669253,0.156487518495701,3.16498300146132,2.53760035707755,0.864236080618237,NA,NA
"ENSG00000261537",3.362874419671,-0.642146775110772,4.46125376134689,3.32895406317772,0.766569775207988,NA,NA
"ENSG00000261549",0.455762945545668,-0.456627111251658,5.64882577560323,0.741602780855445,0.993548840648441,NA,NA
"ENSG00000261553",1.80151505887478,1.91442515571067,3.25101093355329,3.59130664554422,0.731784774121424,NA,NA
"ENSG00000261572",15.0468173186774,9.0431636691322,5.52529092371883,6.32940331518043,NA,NA,NA
"ENSG00000261575",3.24997479138009,3.27724484031012,5.57475035327824,4.35815464035866,NA,NA,NA
"ENSG00000261582",0.304138045648866,0.505079727488464,5.64882577564619,0.965167241711029,0.986898342509881,NA,NA
"ENSG00000261586",0.66004773936675,0.505085233263039,5.64882577565045,2.75058413021456,0.839436658621471,NA,NA
"ENSG00000261588",4.75300343413398,-6.46227562623542,5.64882577564271,4.8777774456508,NA,NA,NA
"ENSG00000261592",3.04295664312007,3.9452830454388,4.1296008030275,1.22629406464893,0.975566052962296,NA,NA
"ENSG00000261594",0.290245872291945,-3.39642012893007,5.54783496199192,1.78405032678867,0.93844979483696,NA,"TPBGL"
"ENSG00000261595",2.5032568102161,-2.7850364162765,5.55999487798439,3.98364970740651,0.678889175313168,NA,NA
"ENSG00000261600",0.438187676409883,-2.67312546129006,5.56282952427079,0.994658340353247,0.985814003563107,NA,NA
"ENSG00000261610",9.30906395176855,-0.418691110808643,5.40141371343615,4.69312248055945,NA,NA,NA
"ENSG00000261611",0.951926555201196,0.505090371465367,5.64882577564715,3.7571620631817,0.709499357170746,NA,NA
"ENSG00000261614",0.340641036378149,-2.16895661026152,5.57868338660741,1.04036960475521,0.984035552830493,NA,NA
"ENSG00000261615",0.296069507010788,0.505081162112215,5.64882577564729,0.933230471490162,0.988017203692841,NA,"LOC101929144"
"ENSG00000261616",0.536586136788377,0.505060331076946,5.64882577561858,1.82280365030069,0.935252591384843,NA,NA
"ENSG00000261617",4.05160358094395,-1.99446460446676,3.85030732827895,8.92063318559646,NA,NA,"LOC101927009"
"ENSG00000261618",24.6143942151058,14.1413189758603,4.24694123244096,10.1953139144622,NA,NA,NA
"ENSG00000261623",3.31870626514009,0.504998201092653,5.64882577557335,4.61367014773133,NA,NA,"LOC101927228"
"ENSG00000261628",3.68098754352503,-4.69030643269014,5.53415129873671,3.74340445176062,0.71135368729175,NA,NA
"ENSG00000261632",4.69975935402251,6.24034325348983,5.53110845591,4.09748363144422,NA,NA,NA
"ENSG00000261635",9.92738043532114,-9.27316746686132,5.64882577557532,5.49569555765039,NA,NA,NA
"ENSG00000261643",3.49499874571484,-5.59681769358653,3.65693793275673,4.7486828106851,0.576426605754981,NA,NA
"ENSG00000261644",3.39467418393739,-2.32185129342576,5.57328430979455,2.88758661368146,NA,NA,NA
"ENSG00000261646",0.670968331975683,0.505050998703423,5.64882577558073,2.35546059774749,0.884280276041126,NA,NA
"ENSG00000261649",3.19583596226954,-2.36533167994876,2.82196376026863,11.8329911935725,0.0657999701454878,NA,"GOLGA6L7P"
"ENSG00000261659",5.51188627166869,13.0633607282116,3.98805870998355,7.75248989594755,NA,NA,NA
"ENSG00000261663",2.94332374607153,0.505026400240093,5.24868532529047,2.49688369358618,0.868816266674149,NA,NA
"ENSG00000261668",11.3430569590115,12.5821466686942,4.85026205688992,4.26710554812608,NA,NA,NA
"ENSG00000261670",17.3161159666961,0.652857198691239,4.99233066992008,4.98713198510546,NA,NA,NA
"ENSG00000261673",1.65068827339847,5.98965104758544,5.53233256202056,3.36037781830134,0.762443524702605,NA,NA
"ENSG00000261678",1.35149457677386,-0.456600973071152,5.64882577564663,3.62316945858429,0.727516923796945,NA,"SCRT1"
"ENSG00000261687",4.30049027828692,-3.74786510025155,5.64882577564255,4.82756518272376,NA,NA,NA
"ENSG00000261692",5.93764353423495,-0.890811505402707,4.8863775827137,3.76869443870245,NA,NA,NA
"ENSG00000261693",0.348676252623741,0.505104926596951,5.64882577566366,1.78394860603546,0.938458087393913,NA,NA
"ENSG00000261701",12.7394266177061,-16.1246236970022,5.36526404262367,4.09895304655097,NA,NA,"HPR"
"ENSG00000261703",11.0744804124625,13.3175249671927,5.64882577554967,4.9563967349744,NA,NA,NA
"ENSG00000261707",6.08885898983788,6.47465865225218,5.53014174744095,4.65093432915241,0.589296803305767,NA,NA
"ENSG00000261714",3.95906051741045,-1.15584537274688,5.41053739995812,3.87001772268898,NA,NA,NA
"ENSG00000261722",0.262954153409479,0.505120045610573,5.6488257756627,1.65693108443464,0.948397592527591,NA,NA
"ENSG00000261723",1.32643762126186,-0.456648466151339,5.64882577558015,2.74261793728614,0.840387931061498,NA,NA
"ENSG00000261734",15.2335547234654,-0.456722559057976,4.46645765477177,8.77655977242905,NA,NA,NA
"ENSG00000261739",0.360764094454016,1.20782953322591,5.63183351457766,0.846806435284684,0.990759528439685,NA,NA
"ENSG00000261760",0.450670981649947,0.505063196364516,5.64882577560773,1.52695429559605,0.957684013495248,NA,"LOC100507334"
"ENSG00000261762",8.3792989244494,-21.3654967174612,5.52635575386085,3.49684236419074,NA,NA,NA
"ENSG00000261765",0.539292355057554,0.505107263987475,5.64882577565351,2.84791722025452,0.827678517158097,NA,NA
"ENSG00000261771",0.882478399185088,0.505095923482754,5.64882577564874,3.66498963392133,0.72190469906205,NA,"DYX1C1-CCPG1"
"ENSG00000261775",4.42370514964923,0.504864489179474,5.64882577540488,3.3156538933511,0.768312329214788,NA,NA
"ENSG00000261782",0.559012931718953,0.505101748879716,5.648825775651,2.87930314742877,0.823836015353248,NA,NA
"ENSG00000261789",0.527200485142388,-1.25821632163053,5.62566374718612,1.36948215114872,0.967688520131252,NA,NA
"ENSG00000261817",1.31808382065244,0.505072835327712,5.64882577564681,3.90936914490791,0.688939845921385,NA,NA
